job_id,job_title,salary_usd,experience_level,employment_type,company_location,company_size,employee_residence,remote_ratio,required_skills,education_required,years_experience,industry,posting_date,application_deadline,job_description_length,benefits_score,company_name,remote_type,skills_list,skills_count,salary_outlier,salary_usd_trimmed
AI09735,AI Consultant,144955,Senior-Level,Contract,Singapore,Small (<50),Singapore,100,"Mathematics, Tableau, R",Bachelor,5,Government,2024-08-15,2024-09-10,2161,9.3,TechCorp Inc,Fully Remote,"['mathematics', 'tableau', 'r']",3,False,144955.0
AI09736,NLP Engineer,84782,Senior-Level,Part-Time,China,Medium (50-250),China,0,"Hadoop, Spark, Kubernetes, Java",Master,7,Media,2024-06-14,2024-08-03,2492,9.2,DataVision Ltd,Onsite,"['hadoop', 'spark', 'kubernetes', 'java']",4,False,84782.0
AI09737,AI Software Engineer,213387,Executive,Part-Time,Canada,Large (>250),France,50,"AWS, Scala, Java, Docker, Deep Learning",Master,19,Telecommunications,2024-09-16,2024-09-30,787,9.3,Future Systems,Hybrid,"['aws', 'scala', 'java', 'docker', 'deep learning']",5,False,213387.0
AI09738,Computer Vision Engineer,91469,Mid-Level,Full-Time,United Kingdom,Large (>250),United Kingdom,50,"Scala, Hadoop, Data Visualization",PhD,4,Automotive,2024-06-11,2024-08-11,1801,9.0,AI Innovations,Hybrid,"['scala', 'hadoop', 'data visualization']",3,False,91469.0
AI09739,AI Research Scientist,135461,Executive,Contract,South Korea,Large (>250),South Korea,0,"Linux, Azure, Tableau",Master,18,Energy,2024-08-23,2024-10-22,2102,7.3,Quantum Computing Inc,Onsite,"['linux', 'azure', 'tableau']",3,False,135461.0
AI09740,Deep Learning Engineer,88216,Mid-Level,Contract,Germany,Small (<50),India,0,"SQL, Python, Mathematics, GCP, Git",PhD,2,Healthcare,2024-04-26,2024-06-23,879,8.2,Digital Transformation LLC,Onsite,"['sql', 'python', 'mathematics', 'gcp', 'git']",5,False,88216.0
AI09741,AI Architect,68008,Mid-Level,Contract,India,Medium (50-250),India,50,"Scala, AWS, Mathematics, Hadoop, Data Visualization",Master,4,Energy,2024-05-31,2024-08-04,717,7.3,TechCorp Inc,Hybrid,"['scala', 'aws', 'mathematics', 'hadoop', 'data visualization']",5,False,68008.0
AI09742,AI Research Scientist,204398,Executive,Full-Time,Netherlands,Medium (50-250),Netherlands,0,"Scala, Azure, MLOps, Spark, Java",Associate,18,Healthcare,2024-11-27,2025-01-08,1740,8.6,DeepTech Ventures,Onsite,"['scala', 'azure', 'mlops', 'spark', 'java']",5,False,204398.0
AI09743,AI Specialist,115922,Senior-Level,Freelance,Australia,Medium (50-250),Australia,50,"AWS, Linux, Git, Scala, MLOps",PhD,5,Healthcare,2024-05-11,2024-06-16,1505,7.2,Cloud AI Solutions,Hybrid,"['aws', 'linux', 'git', 'scala', 'mlops']",5,False,115922.0
AI09744,Head of AI,126849,Executive,Freelance,South Korea,Large (>250),South Korea,0,"Python, Hadoop, GCP",Master,18,Real Estate,2025-02-16,2025-04-28,1531,7.0,Autonomous Tech,Onsite,"['python', 'hadoop', 'gcp']",3,False,126849.0
AI09745,Data Analyst,89628,Senior-Level,Contract,Israel,Small (<50),Israel,50,"Git, AWS, GCP",Associate,7,Government,2024-02-29,2024-05-10,2101,6.2,Predictive Systems,Hybrid,"['git', 'aws', 'gcp']",3,False,89628.0
AI09746,AI Architect,241944,Executive,Contract,Switzerland,Small (<50),Netherlands,50,"Data Visualization, GCP, Java, Linux, SQL",PhD,15,Transportation,2024-11-09,2025-01-01,663,6.4,Cognitive Computing,Hybrid,"['data visualization', 'gcp', 'java', 'linux', 'sql']",5,False,241944.0
AI09747,Deep Learning Engineer,66737,Entry-Level,Full-Time,Canada,Large (>250),China,50,"SQL, Git, NLP, GCP, Java",Bachelor,0,Manufacturing,2024-10-20,2024-12-26,875,5.5,Predictive Systems,Hybrid,"['sql', 'git', 'nlp', 'gcp', 'java']",5,False,66737.0
AI09748,Machine Learning Engineer,49618,Mid-Level,Part-Time,Finland,Small (<50),Finland,0,"MLOps, Computer Vision, SQL, Statistics, PyTorch",Bachelor,3,Healthcare,2025-03-01,2025-04-11,1369,8.6,Autonomous Tech,Onsite,"['mlops', 'computer vision', 'sql', 'statistics', 'pytorch']",5,False,49618.0
AI09749,Head of AI,105517,Entry-Level,Full-Time,Switzerland,Medium (50-250),Switzerland,0,"Azure, Git, Data Visualization, Mathematics",Master,1,Government,2024-01-29,2024-02-28,1696,7.3,Neural Networks Co,Onsite,"['azure', 'git', 'data visualization', 'mathematics']",4,False,105517.0
AI09750,Data Scientist,175391,Senior-Level,Contract,United States,Medium (50-250),United States,50,"Azure, Kubernetes, MLOps, GCP, PyTorch",PhD,7,Telecommunications,2024-12-02,2025-01-25,1821,9.7,AI Innovations,Hybrid,"['azure', 'kubernetes', 'mlops', 'gcp', 'pytorch']",5,False,175391.0
AI09751,ML Ops Engineer,98946,Mid-Level,Full-Time,Switzerland,Small (<50),Switzerland,50,"SQL, Spark, Hadoop, Tableau",Bachelor,3,Manufacturing,2024-08-16,2024-09-17,2372,5.2,DeepTech Ventures,Hybrid,"['sql', 'spark', 'hadoop', 'tableau']",4,False,98946.0
AI09752,Robotics Engineer,98376,Senior-Level,Freelance,Singapore,Small (<50),Singapore,100,"Data Visualization, TensorFlow, SQL, AWS, Computer Vision",Master,8,Transportation,2025-03-29,2025-06-06,545,8.4,Predictive Systems,Fully Remote,"['data visualization', 'tensorflow', 'sql', 'aws', 'computer vision']",5,False,98376.0
AI09753,Autonomous Systems Engineer,113248,Senior-Level,Freelance,Germany,Medium (50-250),Switzerland,50,"AWS, SQL, Kubernetes",PhD,5,Manufacturing,2025-03-08,2025-04-10,2414,5.2,AI Innovations,Hybrid,"['aws', 'sql', 'kubernetes']",3,False,113248.0
AI09754,ML Ops Engineer,78436,Senior-Level,Contract,Austria,Medium (50-250),Austria,50,"Hadoop, SQL, PyTorch, TensorFlow",PhD,8,Automotive,2025-04-24,2025-06-22,576,8.1,Algorithmic Solutions,Hybrid,"['hadoop', 'sql', 'pytorch', 'tensorflow']",4,False,78436.0
AI09755,NLP Engineer,35831,Entry-Level,Full-Time,India,Small (<50),Ireland,50,"Tableau, Computer Vision, Kubernetes",Associate,0,Retail,2025-04-25,2025-07-04,632,9.2,Smart Analytics,Hybrid,"['tableau', 'computer vision', 'kubernetes']",3,False,35831.0
AI09756,Data Engineer,34984,Entry-Level,Freelance,India,Small (<50),Sweden,100,"NLP, Hadoop, Spark, Java",Bachelor,1,Education,2025-02-17,2025-04-29,645,7.7,Predictive Systems,Fully Remote,"['nlp', 'hadoop', 'spark', 'java']",4,False,34984.0
AI09757,AI Software Engineer,71416,Mid-Level,Contract,South Korea,Medium (50-250),South Korea,0,"NLP, Spark, SQL",Bachelor,2,Manufacturing,2025-01-08,2025-02-19,2052,7.7,AI Innovations,Onsite,"['nlp', 'spark', 'sql']",3,False,71416.0
AI09758,Robotics Engineer,66442,Entry-Level,Full-Time,Australia,Large (>250),Australia,50,"Kubernetes, Mathematics, Java",PhD,0,Finance,2025-02-08,2025-03-26,513,5.0,Future Systems,Hybrid,"['kubernetes', 'mathematics', 'java']",3,False,66442.0
AI09759,AI Architect,68580,Mid-Level,Full-Time,Japan,Medium (50-250),Japan,100,"Computer Vision, Spark, Linux",Bachelor,2,Gaming,2024-01-21,2024-03-23,705,6.3,Digital Transformation LLC,Fully Remote,"['computer vision', 'spark', 'linux']",3,False,68580.0
AI09760,Deep Learning Engineer,54078,Entry-Level,Contract,Australia,Medium (50-250),Australia,100,"Python, GCP, R, Kubernetes, AWS",Master,1,Manufacturing,2024-07-12,2024-09-19,1341,8.1,Cognitive Computing,Fully Remote,"['python', 'gcp', 'r', 'kubernetes', 'aws']",5,False,54078.0
AI09761,AI Product Manager,127930,Senior-Level,Part-Time,Australia,Small (<50),Australia,0,"Python, TensorFlow, Scala, Docker",Associate,5,Gaming,2024-02-08,2024-04-08,1446,8.7,Digital Transformation LLC,Onsite,"['python', 'tensorflow', 'scala', 'docker']",4,False,127930.0
AI09762,Data Scientist,107172,Mid-Level,Part-Time,Australia,Medium (50-250),Australia,50,"Python, Java, SQL, GCP",Master,3,Gaming,2025-04-16,2025-05-06,818,5.5,Smart Analytics,Hybrid,"['python', 'java', 'sql', 'gcp']",4,False,107172.0
AI09763,ML Ops Engineer,119315,Senior-Level,Part-Time,Denmark,Small (<50),Denmark,0,"GCP, R, Computer Vision, Statistics",Master,6,Finance,2024-11-27,2025-01-31,2383,9.6,Autonomous Tech,Onsite,"['gcp', 'r', 'computer vision', 'statistics']",4,False,119315.0
AI09764,Robotics Engineer,105907,Mid-Level,Full-Time,United Kingdom,Medium (50-250),Japan,50,"Spark, SQL, Kubernetes",Associate,2,Finance,2024-04-14,2024-05-20,1026,8.8,Autonomous Tech,Hybrid,"['spark', 'sql', 'kubernetes']",3,False,105907.0
AI09765,Machine Learning Engineer,138898,Mid-Level,Full-Time,Denmark,Large (>250),Denmark,0,"PyTorch, Spark, NLP",Associate,4,Government,2024-06-06,2024-06-29,1455,6.2,Digital Transformation LLC,Onsite,"['pytorch', 'spark', 'nlp']",3,False,138898.0
AI09766,Data Analyst,156217,Executive,Part-Time,Japan,Large (>250),Japan,0,"Hadoop, Kubernetes, Java",Master,14,Real Estate,2024-09-01,2024-09-25,1018,8.5,Neural Networks Co,Onsite,"['hadoop', 'kubernetes', 'java']",3,False,156217.0
AI09767,Principal Data Scientist,125626,Senior-Level,Full-Time,France,Medium (50-250),France,50,"Tableau, Computer Vision, PyTorch",Associate,5,Gaming,2024-10-15,2024-12-23,975,7.1,Predictive Systems,Hybrid,"['tableau', 'computer vision', 'pytorch']",3,False,125626.0
AI09768,AI Software Engineer,53253,Entry-Level,Full-Time,Canada,Small (<50),India,0,"Spark, Java, Data Visualization, Git",Master,1,Automotive,2025-01-18,2025-03-05,2418,8.8,Advanced Robotics,Onsite,"['spark', 'java', 'data visualization', 'git']",4,False,53253.0
AI09769,Autonomous Systems Engineer,159332,Senior-Level,Contract,Singapore,Medium (50-250),Singapore,100,"Hadoop, SQL, Statistics, Computer Vision, Tableau",Associate,9,Media,2025-03-20,2025-05-20,1865,8.2,Algorithmic Solutions,Fully Remote,"['hadoop', 'sql', 'statistics', 'computer vision', 'tableau']",5,False,159332.0
AI09770,NLP Engineer,52330,Entry-Level,Contract,Finland,Medium (50-250),Finland,50,"SQL, Kubernetes, Java, PyTorch",Bachelor,1,Manufacturing,2024-04-26,2024-05-17,1306,8.0,AI Innovations,Hybrid,"['sql', 'kubernetes', 'java', 'pytorch']",4,False,52330.0
AI09771,Research Scientist,120991,Mid-Level,Part-Time,Germany,Large (>250),Germany,50,"Deep Learning, PyTorch, MLOps, Hadoop",PhD,4,Finance,2024-10-18,2024-12-28,2122,9.9,Future Systems,Hybrid,"['deep learning', 'pytorch', 'mlops', 'hadoop']",4,False,120991.0
AI09772,AI Research Scientist,143939,Executive,Contract,India,Medium (50-250),Netherlands,0,"Python, Mathematics, TensorFlow",Master,12,Technology,2024-03-21,2024-05-22,1642,5.5,Neural Networks Co,Onsite,"['python', 'mathematics', 'tensorflow']",3,False,143939.0
AI09773,Computer Vision Engineer,146479,Executive,Freelance,India,Small (<50),Australia,100,"Python, Git, Deep Learning, Mathematics, TensorFlow",Associate,11,Media,2024-03-16,2024-05-22,1761,9.7,Cloud AI Solutions,Fully Remote,"['python', 'git', 'deep learning', 'mathematics', 'tensorflow']",5,False,146479.0
AI09774,Data Scientist,64902,Entry-Level,Contract,Sweden,Medium (50-250),Sweden,50,"AWS, SQL, Linux",PhD,1,Finance,2025-03-28,2025-05-08,581,6.2,Smart Analytics,Hybrid,"['aws', 'sql', 'linux']",3,False,64902.0
AI09775,Research Scientist,37445,Entry-Level,Full-Time,China,Medium (50-250),China,0,"PyTorch, Spark, NLP",PhD,0,Automotive,2024-05-30,2024-07-10,1588,5.0,Predictive Systems,Onsite,"['pytorch', 'spark', 'nlp']",3,False,37445.0
AI09776,Head of AI,57731,Mid-Level,Part-Time,Finland,Small (<50),Finland,50,"Kubernetes, MLOps, Mathematics",Associate,3,Government,2024-09-16,2024-11-23,1556,8.3,Smart Analytics,Hybrid,"['kubernetes', 'mlops', 'mathematics']",3,False,57731.0
AI09777,Data Scientist,53855,Mid-Level,Part-Time,China,Small (<50),China,0,"Python, TensorFlow, NLP, Docker",Associate,2,Consulting,2024-08-19,2024-10-05,2103,8.7,Digital Transformation LLC,Onsite,"['python', 'tensorflow', 'nlp', 'docker']",4,False,53855.0
AI09778,AI Product Manager,42123,Entry-Level,Freelance,Israel,Medium (50-250),Israel,0,"Java, Deep Learning, SQL",Master,1,Telecommunications,2024-04-21,2024-05-30,594,7.7,TechCorp Inc,Onsite,"['java', 'deep learning', 'sql']",3,False,42123.0
AI09779,Autonomous Systems Engineer,122693,Mid-Level,Contract,Switzerland,Small (<50),Switzerland,0,"Java, Docker, Tableau, Spark",Associate,4,Telecommunications,2024-03-28,2024-04-22,1640,6.5,Cognitive Computing,Onsite,"['java', 'docker', 'tableau', 'spark']",4,False,122693.0
AI09780,AI Software Engineer,166309,Executive,Contract,Ireland,Medium (50-250),Ireland,50,"Python, Kubernetes, Spark",Associate,12,Finance,2024-08-24,2024-10-15,572,7.2,Autonomous Tech,Hybrid,"['python', 'kubernetes', 'spark']",3,False,166309.0
AI09781,Principal Data Scientist,79383,Entry-Level,Full-Time,United States,Large (>250),United States,50,"Hadoop, Data Visualization, SQL, R, Azure",Bachelor,0,Retail,2024-12-22,2025-01-09,1200,8.5,Quantum Computing Inc,Hybrid,"['hadoop', 'data visualization', 'sql', 'r', 'azure']",5,False,79383.0
AI09782,Computer Vision Engineer,62941,Entry-Level,Freelance,Norway,Small (<50),Norway,100,"SQL, Linux, MLOps, Docker",Master,0,Automotive,2024-01-21,2024-03-08,1404,7.9,Cloud AI Solutions,Fully Remote,"['sql', 'linux', 'mlops', 'docker']",4,False,62941.0
AI09783,Principal Data Scientist,102438,Executive,Freelance,Finland,Small (<50),China,50,"Data Visualization, Computer Vision, Python, TensorFlow",Associate,13,Manufacturing,2024-11-08,2025-01-13,2223,9.0,Future Systems,Hybrid,"['data visualization', 'computer vision', 'python', 'tensorflow']",4,False,102438.0
AI09784,AI Specialist,73118,Mid-Level,Freelance,Australia,Small (<50),Australia,50,"Kubernetes, NLP, Java, Data Visualization, Computer Vision",Master,2,Retail,2024-09-07,2024-09-24,964,7.7,AI Innovations,Hybrid,"['kubernetes', 'nlp', 'java', 'data visualization', 'computer vision']",5,False,73118.0
AI09785,Data Analyst,62036,Mid-Level,Freelance,France,Small (<50),Austria,100,"Linux, GCP, Tableau, Hadoop, Docker",PhD,3,Energy,2024-08-23,2024-10-27,1714,7.2,Autonomous Tech,Fully Remote,"['linux', 'gcp', 'tableau', 'hadoop', 'docker']",5,False,62036.0
AI09786,AI Consultant,153620,Senior-Level,Freelance,Norway,Large (>250),Canada,50,"Hadoop, Statistics, SQL",Associate,9,Gaming,2024-02-28,2024-05-04,1985,9.9,Quantum Computing Inc,Hybrid,"['hadoop', 'statistics', 'sql']",3,False,153620.0
AI09787,ML Ops Engineer,137878,Senior-Level,Part-Time,United States,Small (<50),United States,50,"TensorFlow, Azure, MLOps",Bachelor,8,Finance,2024-03-14,2024-05-17,1007,6.2,Advanced Robotics,Hybrid,"['tensorflow', 'azure', 'mlops']",3,False,137878.0
AI09788,Deep Learning Engineer,67465,Mid-Level,Part-Time,South Korea,Large (>250),South Korea,100,"Linux, Scala, Git, SQL, GCP",Bachelor,2,Technology,2024-07-15,2024-09-14,1847,5.9,Neural Networks Co,Fully Remote,"['linux', 'scala', 'git', 'sql', 'gcp']",5,False,67465.0
AI09789,Machine Learning Engineer,115492,Mid-Level,Freelance,Canada,Large (>250),Canada,0,"Deep Learning, Python, Spark, Mathematics, TensorFlow",Bachelor,2,Automotive,2024-07-11,2024-07-26,2276,7.5,Machine Intelligence Group,Onsite,"['deep learning', 'python', 'spark', 'mathematics', 'tensorflow']",5,False,115492.0
AI09790,AI Consultant,212310,Senior-Level,Contract,Norway,Large (>250),Norway,100,"Kubernetes, Hadoop, AWS, MLOps, Azure",PhD,8,Transportation,2024-11-15,2025-01-26,1694,7.4,Quantum Computing Inc,Fully Remote,"['kubernetes', 'hadoop', 'aws', 'mlops', 'azure']",5,False,212310.0
AI09791,Head of AI,74514,Entry-Level,Freelance,Germany,Medium (50-250),Germany,100,"Hadoop, Git, SQL, Azure",Master,0,Energy,2024-02-12,2024-04-09,1729,5.7,Autonomous Tech,Fully Remote,"['hadoop', 'git', 'sql', 'azure']",4,False,74514.0
AI09792,AI Product Manager,64258,Mid-Level,Part-Time,Austria,Small (<50),Austria,100,"PyTorch, GCP, Kubernetes, TensorFlow, R",Bachelor,2,Government,2025-02-05,2025-02-19,1778,5.7,Digital Transformation LLC,Fully Remote,"['pytorch', 'gcp', 'kubernetes', 'tensorflow', 'r']",5,False,64258.0
AI09793,AI Consultant,270550,Executive,Freelance,Canada,Large (>250),Canada,50,"Statistics, Azure, Docker",PhD,14,Energy,2024-12-04,2025-01-25,1525,5.7,Autonomous Tech,Hybrid,"['statistics', 'azure', 'docker']",3,True,260751.625
AI09794,Data Engineer,118387,Senior-Level,Part-Time,Finland,Large (>250),United States,50,"Python, MLOps, Tableau, Data Visualization",Associate,8,Government,2024-04-25,2024-06-27,2095,9.5,Cloud AI Solutions,Hybrid,"['python', 'mlops', 'tableau', 'data visualization']",4,False,118387.0
AI09795,AI Architect,72440,Senior-Level,Full-Time,Ireland,Small (<50),Netherlands,50,"MLOps, Python, Computer Vision",Master,5,Manufacturing,2024-08-21,2024-09-24,1980,8.8,Neural Networks Co,Hybrid,"['mlops', 'python', 'computer vision']",3,False,72440.0
AI09796,Robotics Engineer,55271,Entry-Level,Part-Time,Germany,Medium (50-250),Canada,0,"Python, Kubernetes, Hadoop",Associate,0,Media,2025-02-20,2025-04-16,549,5.8,Autonomous Tech,Onsite,"['python', 'kubernetes', 'hadoop']",3,False,55271.0
AI09797,Computer Vision Engineer,211691,Executive,Contract,Sweden,Medium (50-250),Sweden,100,"Mathematics, R, Kubernetes",PhD,14,Finance,2024-04-12,2024-05-14,1175,5.7,Advanced Robotics,Fully Remote,"['mathematics', 'r', 'kubernetes']",3,False,211691.0
AI09798,Principal Data Scientist,44641,Entry-Level,Contract,Austria,Large (>250),Austria,50,"Spark, R, Data Visualization, Git, SQL",Master,0,Gaming,2024-07-05,2024-09-13,1135,7.1,DataVision Ltd,Hybrid,"['spark', 'r', 'data visualization', 'git', 'sql']",5,False,44641.0
AI09799,Principal Data Scientist,162188,Senior-Level,Full-Time,United Kingdom,Large (>250),United Kingdom,50,"Hadoop, Kubernetes, PyTorch, Spark, Scala",Bachelor,5,Automotive,2024-09-22,2024-10-26,1391,7.0,AI Innovations,Hybrid,"['hadoop', 'kubernetes', 'pytorch', 'spark', 'scala']",5,False,162188.0
AI09800,AI Product Manager,63308,Entry-Level,Full-Time,United Kingdom,Medium (50-250),Canada,100,"PyTorch, SQL, Deep Learning",Associate,1,Transportation,2024-10-01,2024-10-16,2417,10.0,DataVision Ltd,Fully Remote,"['pytorch', 'sql', 'deep learning']",3,False,63308.0
AI09801,Head of AI,66824,Entry-Level,Full-Time,Singapore,Small (<50),Singapore,50,"Java, GCP, Data Visualization",Master,0,Consulting,2025-03-11,2025-05-02,2422,6.1,Smart Analytics,Hybrid,"['java', 'gcp', 'data visualization']",3,False,66824.0
AI09802,Research Scientist,124143,Senior-Level,Freelance,France,Medium (50-250),France,0,"PyTorch, Java, Hadoop",PhD,6,Manufacturing,2024-08-16,2024-08-30,770,8.2,Cognitive Computing,Onsite,"['pytorch', 'java', 'hadoop']",3,False,124143.0
AI09803,Autonomous Systems Engineer,186512,Executive,Contract,Sweden,Medium (50-250),Sweden,50,"AWS, TensorFlow, Spark, Mathematics",PhD,12,Automotive,2024-09-23,2024-10-24,1655,5.4,TechCorp Inc,Hybrid,"['aws', 'tensorflow', 'spark', 'mathematics']",4,False,186512.0
AI09804,Computer Vision Engineer,91014,Senior-Level,Contract,Austria,Medium (50-250),Austria,0,"Azure, Docker, GCP, AWS",Associate,5,Healthcare,2024-11-19,2024-12-07,1869,8.4,Cognitive Computing,Onsite,"['azure', 'docker', 'gcp', 'aws']",4,False,91014.0
AI09805,NLP Engineer,145898,Executive,Full-Time,Israel,Medium (50-250),Israel,50,"GCP, Python, Mathematics, AWS, SQL",Bachelor,14,Finance,2024-09-16,2024-11-04,1437,7.5,Advanced Robotics,Hybrid,"['gcp', 'python', 'mathematics', 'aws', 'sql']",5,False,145898.0
AI09806,Data Analyst,158629,Senior-Level,Freelance,United States,Small (<50),India,0,"AWS, Java, Spark, Mathematics, Computer Vision",Master,8,Transportation,2024-05-25,2024-07-17,1353,7.5,AI Innovations,Onsite,"['aws', 'java', 'spark', 'mathematics', 'computer vision']",5,False,158629.0
AI09807,Deep Learning Engineer,342224,Executive,Full-Time,Denmark,Large (>250),India,50,"Docker, PyTorch, TensorFlow, Linux, Kubernetes",Bachelor,17,Automotive,2024-04-05,2024-06-15,2148,8.2,Machine Intelligence Group,Hybrid,"['docker', 'pytorch', 'tensorflow', 'linux', 'kubernetes']",5,True,260751.625
AI09808,Robotics Engineer,59283,Entry-Level,Contract,France,Medium (50-250),France,100,"Mathematics, Tableau, GCP, NLP, Deep Learning",Master,0,Education,2024-05-28,2024-07-08,1938,7.3,Neural Networks Co,Fully Remote,"['mathematics', 'tableau', 'gcp', 'nlp', 'deep learning']",5,False,59283.0
AI09809,Data Analyst,210468,Executive,Contract,France,Medium (50-250),France,0,"Linux, Git, MLOps, Azure",PhD,17,Consulting,2024-06-17,2024-08-15,821,7.4,Digital Transformation LLC,Onsite,"['linux', 'git', 'mlops', 'azure']",4,False,210468.0
AI09810,Data Scientist,67100,Mid-Level,Contract,Austria,Small (<50),Austria,100,"Python, Docker, NLP, Deep Learning, Tableau",Master,3,Transportation,2025-04-25,2025-06-19,1426,5.8,Future Systems,Fully Remote,"['python', 'docker', 'nlp', 'deep learning', 'tableau']",5,False,67100.0
AI09811,Data Engineer,145569,Senior-Level,Freelance,Denmark,Small (<50),Denmark,0,"Computer Vision, Git, Hadoop",Associate,9,Finance,2024-02-21,2024-04-21,1978,5.6,Cloud AI Solutions,Onsite,"['computer vision', 'git', 'hadoop']",3,False,145569.0
AI09812,AI Software Engineer,78032,Senior-Level,Full-Time,China,Small (<50),China,50,"Git, Statistics, TensorFlow",PhD,5,Transportation,2024-11-27,2024-12-29,2366,9.5,Advanced Robotics,Hybrid,"['git', 'statistics', 'tensorflow']",3,False,78032.0
AI09813,AI Consultant,56919,Entry-Level,Freelance,Germany,Small (<50),Canada,50,"TensorFlow, Kubernetes, Linux, SQL, Computer Vision",Associate,1,Retail,2024-02-25,2024-03-21,1779,7.6,AI Innovations,Hybrid,"['tensorflow', 'kubernetes', 'linux', 'sql', 'computer vision']",5,False,56919.0
AI09814,Deep Learning Engineer,121034,Executive,Contract,Ireland,Small (<50),France,0,"Java, PyTorch, Hadoop, Data Visualization, Kubernetes",Bachelor,11,Retail,2024-10-17,2024-12-13,1776,8.6,Cloud AI Solutions,Onsite,"['java', 'pytorch', 'hadoop', 'data visualization', 'kubernetes']",5,False,121034.0
AI09815,Data Engineer,221057,Executive,Freelance,Singapore,Medium (50-250),Singapore,0,"Hadoop, Docker, AWS, SQL, Statistics",Master,13,Real Estate,2025-03-05,2025-04-23,1280,9.3,DeepTech Ventures,Onsite,"['hadoop', 'docker', 'aws', 'sql', 'statistics']",5,False,221057.0
AI09816,Head of AI,361718,Executive,Part-Time,Denmark,Large (>250),Finland,100,"MLOps, Tableau, Azure, Scala",Bachelor,11,Consulting,2024-08-17,2024-10-03,1255,7.3,Quantum Computing Inc,Fully Remote,"['mlops', 'tableau', 'azure', 'scala']",4,True,260751.625
AI09817,Machine Learning Researcher,179329,Executive,Part-Time,Australia,Medium (50-250),Australia,100,"Python, TensorFlow, MLOps",Master,15,Telecommunications,2024-06-09,2024-06-25,1194,5.6,AI Innovations,Fully Remote,"['python', 'tensorflow', 'mlops']",3,False,179329.0
AI09818,ML Ops Engineer,108369,Executive,Contract,Finland,Small (<50),Sweden,100,"Data Visualization, Scala, Spark, SQL",Master,16,Healthcare,2025-04-02,2025-06-02,1168,9.0,Neural Networks Co,Fully Remote,"['data visualization', 'scala', 'spark', 'sql']",4,False,108369.0
AI09819,Data Analyst,148291,Senior-Level,Freelance,Singapore,Large (>250),Singapore,100,"GCP, Scala, Kubernetes, NLP, Computer Vision",Bachelor,8,Telecommunications,2025-01-06,2025-02-23,1838,8.4,DeepTech Ventures,Fully Remote,"['gcp', 'scala', 'kubernetes', 'nlp', 'computer vision']",5,False,148291.0
AI09820,NLP Engineer,185841,Executive,Part-Time,Sweden,Large (>250),Sweden,100,"Azure, Deep Learning, Tableau",Bachelor,17,Government,2024-08-21,2024-10-19,691,9.1,TechCorp Inc,Fully Remote,"['azure', 'deep learning', 'tableau']",3,False,185841.0
AI09821,Data Engineer,154703,Senior-Level,Freelance,Australia,Large (>250),Australia,50,"Kubernetes, Azure, Git",Bachelor,8,Media,2025-01-30,2025-03-19,1122,5.7,Future Systems,Hybrid,"['kubernetes', 'azure', 'git']",3,False,154703.0
AI09822,Robotics Engineer,133372,Executive,Part-Time,Japan,Medium (50-250),Japan,50,"SQL, Computer Vision, Tableau",Master,14,Healthcare,2024-01-03,2024-02-07,1854,7.0,Cloud AI Solutions,Hybrid,"['sql', 'computer vision', 'tableau']",3,False,133372.0
AI09823,Machine Learning Engineer,128049,Senior-Level,Freelance,France,Small (<50),France,100,"Computer Vision, Scala, SQL",Associate,5,Education,2024-06-18,2024-07-05,2147,6.6,AI Innovations,Fully Remote,"['computer vision', 'scala', 'sql']",3,False,128049.0
AI09824,AI Software Engineer,56207,Mid-Level,Freelance,India,Small (<50),India,0,"Python, Linux, GCP, TensorFlow, Deep Learning",Associate,3,Real Estate,2024-08-03,2024-08-17,1395,8.9,Future Systems,Onsite,"['python', 'linux', 'gcp', 'tensorflow', 'deep learning']",5,False,56207.0
AI09825,Robotics Engineer,73486,Mid-Level,Freelance,Singapore,Small (<50),Singapore,0,"PyTorch, Spark, GCP",Bachelor,3,Government,2025-01-30,2025-03-11,2355,6.1,AI Innovations,Onsite,"['pytorch', 'spark', 'gcp']",3,False,73486.0
AI09826,Deep Learning Engineer,91220,Mid-Level,Full-Time,Canada,Large (>250),Canada,50,"GCP, Deep Learning, Hadoop",PhD,4,Finance,2025-02-24,2025-05-02,2223,8.9,Autonomous Tech,Hybrid,"['gcp', 'deep learning', 'hadoop']",3,False,91220.0
AI09827,Head of AI,88005,Senior-Level,Freelance,Israel,Large (>250),Israel,50,"Deep Learning, Tableau, Kubernetes, Scala, GCP",PhD,5,Consulting,2025-04-20,2025-06-24,1275,5.4,AI Innovations,Hybrid,"['deep learning', 'tableau', 'kubernetes', 'scala', 'gcp']",5,False,88005.0
AI09828,AI Consultant,216089,Executive,Full-Time,Singapore,Medium (50-250),Singapore,100,"Computer Vision, Python, Mathematics, Linux",Associate,10,Education,2025-04-22,2025-05-31,1580,5.1,Cloud AI Solutions,Fully Remote,"['computer vision', 'python', 'mathematics', 'linux']",4,False,216089.0
AI09829,Deep Learning Engineer,72094,Mid-Level,Freelance,Australia,Small (<50),Australia,100,"Git, Hadoop, Data Visualization, R, Computer Vision",PhD,2,Government,2024-09-13,2024-10-25,1345,7.0,DataVision Ltd,Fully Remote,"['git', 'hadoop', 'data visualization', 'r', 'computer vision']",5,False,72094.0
